task_id,sc_id,time_first_known,sc_start_time,container_start_time,finish_time,distance_to_container,time_to_container,travel_time,idle_time,penalty_time,origin_location,destination_location,sc_total_distance,container_distance,sc_travel_time,container_travel_time
CO_TFTU000210,SC014,2024-08-21 07:45:00,2024-08-21 07:44:58,2024-08-21 07:46:08,2024-08-21 07:48:11,386343,69.54869486948695,193.10279027902791,0.0,0,QC005,WS014.01,1072686,686343,193.10279027902791,123.55409540954095
CO_TFTU000211,SC010,2024-08-21 07:45:00,2024-08-21 07:44:23,2024-08-21 07:46:09,2024-08-21 07:46:33,586343,105.55229522952295,130.0964896489649,0.0,0,QC005,WS001.01,722686,136343,130.0964896489649,24.544194419441943
CO_TFTU000212,SC012,2024-08-21 07:45:00,2024-08-21 07:44:34,2024-08-21 07:46:28,2024-08-21 07:47:11,636343,114.55319531953195,157.0991899189919,0.0,0,QC005,WS003.01,872686,236343,157.0991899189919,42.545994599459945
CO_TFTU000218,SC003,2024-08-21 07:46:00,2024-08-21 07:45:56,2024-08-21 07:47:15,2024-08-21 07:49:37,436377,78.55571557155716,220.11773177317733,0.0,0,QC007,WS012.01,1222754,786377,220.11773177317733,141.56201620162017
CO_TFTU000214,SC015,2024-08-21 07:46:00,2024-08-21 07:45:12,2024-08-21 07:47:07,2024-08-21 07:47:49,636343,114.55319531953195,157.0991899189919,0.0,0,QC005,WS003.01,872686,236343,157.0991899189919,42.545994599459945
CO_TFTU000219,SC004,2024-08-21 07:46:00,2024-08-21 07:43:11,2024-08-21 07:46:00,2024-08-21 07:48:57,936377,168.56471647164716,346.1303330333033,85.00018,0,QC007,WS016.01,1922754,986377,346.1303330333033,177.56561656165616
CO_TFTU000216,SC007,2024-08-21 07:46:00,2024-08-21 07:43:47,2024-08-21 07:46:00,2024-08-21 07:48:30,736343,132.55499549954996,283.1117911791179,214.890009,0,QC005,WS017.01,1572686,836343,283.1117911791179,150.55679567956795
CO_TFTU000215,SC008,2024-08-21 07:46:00,2024-08-21 07:43:47,2024-08-21 07:46:00,2024-08-21 07:47:27,736343,132.55499549954996,220.1054905490549,1456.80828,0,QC005,WS010.01,1222686,486343,220.1054905490549,87.55049504950495
CO_TFTU000213,SC016,2024-08-21 07:46:00,2024-08-21 07:43:16,2024-08-21 07:46:00,2024-08-21 07:47:40,910685,163.93969396939693,264.8730873087309,1456.362556,0,QC001,WS008.01,1471370,560685,264.8730873087309,100.93339333933393
CO_TFTU000217,SC020,2024-08-21 07:46:00,2024-08-21 07:43:47,2024-08-21 07:46:00,2024-08-21 07:48:12,736343,132.55499549954996,265.1099909990999,952.793879,0,QC005,WS015.01,1472686,736343,265.1099909990999,132.55499549954996
CO_TFTU000223,SC010,2024-08-21 07:47:00,2024-08-21 07:46:35,2024-08-21 07:47:00,2024-08-21 07:48:09,136343,24.544194419441943,94.09288928892889,1.6,0,QC005,WS008.01,522686,386343,94.09288928892889,69.54869486948695
CO_TFTU000220,SC002,2024-08-21 07:47:00,2024-08-21 07:46:36,2024-08-21 07:48:53,2024-08-21 07:49:58,760685,136.93699369936994,201.86678667866786,0.0,0,QC001,WS002.01,1121370,360685,201.86678667866786,64.92979297929793
CO_TFTU000221,SC017,2024-08-21 07:47:00,2024-08-21 07:46:27,2024-08-21 07:48:44,2024-08-21 07:49:31,760685,136.93699369936994,183.86498649864987,0.0,0,QC003,WS002.01,1021370,260685,183.86498649864987,46.92799279927993
CO_TFTU000222,SC001,2024-08-21 07:47:00,2024-08-21 07:46:57,2024-08-21 07:49:32,2024-08-21 07:50:46,860685,154.93879387938793,228.86948694869486,0.0,0,QC003,WS007.01,1271370,410685,228.86948694869486,73.93069306930693
CO_TFTU000224,SC018,2024-08-21 07:47:00,2024-08-21 07:44:02,2024-08-21 07:47:00,2024-08-21 07:49:39,986377,177.56561656165616,337.1294329432943,700.878487,0,QC007,WS014.01,1872754,886377,337.1294329432943,159.56381638163816
CO_TFTU000225,SC012,2024-08-21 07:48:00,2024-08-21 07:47:17,2024-08-21 07:48:00,2024-08-21 07:48:42,236343,42.545994599459945,85.09198919891989,6.170297,0,QC005,WS003.01,472686,236343,85.09198919891989,42.545994599459945
CO_TFTU000226,SC015,2024-08-21 07:48:00,2024-08-21 07:47:49,2024-08-21 07:48:32,2024-08-21 07:49:14,236343,42.545994599459945,85.09198919891989,0.0,0,QC005,WS003.01,472686,236343,85.09198919891989,42.545994599459945
CO_TFTU000227,SC016,2024-08-21 07:48:00,2024-08-21 07:47:40,2024-08-21 07:49:02,2024-08-21 07:51:09,453833,81.6981098109811,208.4007200720072,0.0,0,RAIL001.62,WS013.01,1157666,703833,208.4007200720072,126.70261026102611
CO_TFTU000229,SC012,2024-08-21 07:49:00,2024-08-21 07:48:42,2024-08-21 07:50:05,2024-08-21 07:51:51,460167,82.83834383438344,189.01890189018903,0.0,0,RAIL001.50,WS010.01,1050000,589833,189.01890189018903,106.18055805580558
CO_TFTU000228,SC010,2024-08-21 07:49:00,2024-08-21 07:48:09,2024-08-21 07:49:19,2024-08-21 07:51:22,386343,69.54869486948695,193.10279027902791,0.0,0,QC005,WS014.01,1072686,686343,193.10279027902791,123.55409540954095
CO_TFTU000230,SC002,2024-08-21 07:50:00,2024-08-21 07:49:58,2024-08-21 07:50:49,2024-08-21 07:52:08,286787,51.62682268226823,130.25634563456344,0.0,0,QC006,WS007.01,723574,436787,130.25634563456344,78.62952295229523
CO_TFTU000231,SC017,2024-08-21 07:51:00,2024-08-21 07:50:26,2024-08-21 07:51:00,2024-08-21 07:52:09,186343,33.54509450945095,103.0937893789379,55.00522,0,QC005,WS008.01,572686,386343,103.0937893789379,69.54869486948695
CO_TFTU000232,SC015,2024-08-21 07:51:00,2024-08-21 07:50:17,2024-08-21 07:51:00,2024-08-21 07:52:00,236343,42.545994599459945,103.0937893789379,62.627902,0,QC005,WS007.01,572686,336343,103.0937893789379,60.54779477947795
CO_TFTU000233,SC001,2024-08-21 07:52:00,2024-08-21 07:50:46,2024-08-21 07:52:22,2024-08-21 07:53:32,536377,96.55751575157515,166.1123312331233,0.0,0,QC007,WS002.01,922754,386377,166.1123312331233,69.55481548154816
CO_TFTU000235,SC002,2024-08-21 07:53:00,2024-08-21 07:52:08,2024-08-21 07:53:09,2024-08-21 07:53:33,336343,60.54779477947795,85.09198919891989,0.0,0,QC005,WS001.01,472686,136343,85.09198919891989,24.544194419441943
CO_TFTU000236,SC015,2024-08-21 07:53:00,2024-08-21 07:52:00,2024-08-21 07:53:19,2024-08-21 07:56:07,436787,78.62952295229523,247.26804680468047,0.0,0,QC006,WS017.01,1373574,936787,247.26804680468047,168.63852385238525
CO_TFTU000234,SC017,2024-08-21 07:53:00,2024-08-21 07:52:09,2024-08-21 07:53:50,2024-08-21 07:55:04,560685,100.93339333933393,174.86408640864087,0.0,0,QC001,WS003.01,971370,410685,174.86408640864087,73.93069306930693
CO_TFTU000237,SC008,2024-08-21 07:53:00,2024-08-21 07:50:56,2024-08-21 07:53:00,2024-08-21 07:55:39,686377,123.56021602160216,283.12403240324034,208.889288,0,QC007,WS014.01,1572754,886377,283.12403240324034,159.56381638163816
CO_TFTU000238,SC002,2024-08-21 07:54:00,2024-08-21 07:53:35,2024-08-21 07:54:00,2024-08-21 07:54:51,136343,24.544194419441943,76.0910891089109,1.846624,0,QC005,WS004.01,422686,286343,76.0910891089109,51.54689468946895
CO_TFTU000239,SC001,2024-08-21 07:55:00,2024-08-21 07:54:26,2024-08-21 07:55:00,2024-08-21 07:55:24,186343,33.54509450945095,58.08928892889289,53.90747,0,QC005,WS001.01,322686,136343,58.08928892889289,24.544194419441943
CO_TFTU000240,SC002,2024-08-21 07:55:00,2024-08-21 07:54:51,2024-08-21 07:55:43,2024-08-21 07:57:46,286343,51.54689468946895,175.1009900990099,0.0,0,QC005,WS014.01,972686,686343,175.1009900990099,123.55409540954095
CO_TFTU000241,SC001,2024-08-21 07:56:00,2024-08-21 07:55:39,2024-08-21 07:56:00,2024-08-21 07:57:14,111202,20.01836183618362,94.04212421242124,15.437443,0,QC004,WS009.01,522404,411202,94.04212421242124,74.02376237623763
CO_TFTU000243,SC017,2024-08-21 07:57:00,2024-08-21 07:55:41,2024-08-21 07:57:00,2024-08-21 08:00:06,436377,78.55571557155716,265.12223222322234,37.031503,0,QC007,WS017.01,1472754,1036377,265.12223222322234,186.56651665166515
CO_TFTU000242,SC012,2024-08-21 07:57:00,2024-08-21 07:55:32,2024-08-21 07:57:00,2024-08-21 07:57:42,486343,87.55049504950495,130.0964896489649,220.884608,0,QC005,WS003.01,722686,236343,130.0964896489649,42.545994599459945
CO_TFTU000247,SC012,2024-08-21 07:58:00,2024-08-21 07:57:42,2024-08-21 07:58:25,2024-08-21 07:59:10,236343,42.545994599459945,87.94527452745274,0.0,0,QC005,YARD001.21,488536,252193,87.94527452745274,45.3992799279928
CO_TFTU000249,SC001,2024-08-21 07:58:00,2024-08-21 07:57:14,2024-08-21 07:58:50,2024-08-21 08:01:12,536787,96.63132313231323,238.26714671467147,0.0,0,QC006,WS014.01,1323574,786787,238.26714671467147,141.63582358235823
CO_TFTU000244,SC003,2024-08-21 07:58:00,2024-08-21 07:56:01,2024-08-21 07:58:00,2024-08-21 07:58:14,660685,118.93519351935194,133.81494149414942,384.026282,0,QC003,YARD001.26,743342,82657,133.81494149414942,14.87974797479748
CO_TFTU000245,SC016,2024-08-21 07:58:00,2024-08-21 07:56:09,2024-08-21 07:58:00,2024-08-21 07:58:47,611202,110.02736273627363,157.04842484248425,300.638523,0,QC004,WS004.01,872404,261202,157.04842484248425,47.02106210621062
CO_TFTU000248,SC002,2024-08-21 07:58:00,2024-08-21 07:57:46,2024-08-21 07:59:50,2024-08-21 08:00:04,686343,123.55409540954095,138.35031503150316,0.0,0,QC005,YARD001.38,768536,82193,138.35031503150316,14.796219621962196
CO_TFTU000246,SC008,2024-08-21 07:58:00,2024-08-21 07:56:00,2024-08-21 07:58:00,2024-08-21 07:58:16,661202,119.02826282628263,135.621602160216,21.40792,0,QC004,YARD001.27,753378,92176,135.621602160216,16.593339333933393
CO_TFTU000251,SC008,2024-08-21 07:59:00,2024-08-21 07:58:25,2024-08-21 07:59:00,2024-08-21 07:59:38,192193,34.598199819982,72.79675967596759,8.80846,0,QC005,YARD001.25,404386,212193,72.79675967596759,38.1985598559856
CO_TFTU000250,SC003,2024-08-21 07:59:00,2024-08-21 07:58:23,2024-08-21 07:59:00,2024-08-21 08:00:00,202193,36.398379837983796,96.94617461746175,8.721872,0,QC005,WS007.01,538536,336343,96.94617461746175,60.54779477947795
CO_TFTU000252,SC012,2024-08-21 08:00:00,2024-08-21 07:59:50,2024-08-21 08:00:00,2024-08-21 08:00:23,52693,9.485688568856885,33.366336633663366,40.023042,0,QC003,YARD001.31,185350,132657,33.366336633663366,23.88064806480648
CO_TFTU000253,SC002,2024-08-21 08:01:00,2024-08-21 08:00:45,2024-08-21 08:01:00,2024-08-21 08:01:24,82193,14.796219621962196,39.34041404140414,40.20558,0,QC005,WS001.01,218536,136343,39.34041404140414,24.544194419441943
CO_TFTU000258,SC002,2024-08-21 08:02:00,2024-08-21 08:01:24,2024-08-21 08:02:07,2024-08-21 08:03:34,236787,42.62592259225923,130.25634563456344,0.0,0,QC006,WS008.01,723574,486787,130.25634563456344,87.63042304230423
CO_TFTU000260,SC012,2024-08-21 08:02:00,2024-08-21 08:01:14,2024-08-21 08:02:00,2024-08-21 08:02:54,252637,45.47920792079208,99.95931593159315,50.640144,0,QC006,YARD001.26,555274,302637,99.95931593159315,54.48010801080108
CO_TFTU000257,SC008,2024-08-21 08:02:00,2024-08-21 08:01:03,2024-08-21 08:02:00,2024-08-21 08:02:36,312637,56.28028802880288,92.75859585958595,85.521152,0,QC006,YARD001.36,515274,202637,92.75859585958595,36.47830783078308
CO_TFTU000259,SC016,2024-08-21 08:02:00,2024-08-21 08:00:50,2024-08-21 08:02:00,2024-08-21 08:03:34,386787,69.62862286228624,163.7126912691269,123.350315,0,QC006,YARD001.02,909424,522637,163.7126912691269,94.08406840684069
CO_TFTU000261,SC003,2024-08-21 08:02:00,2024-08-21 08:00:23,2024-08-21 08:02:00,2024-08-21 08:04:57,536377,96.55751575157515,274.12313231323134,22.894689,0,QC007,WS016.01,1522754,986377,274.12313231323134,177.56561656165616
CO_TFTU000254,SC001,2024-08-21 08:02:00,2024-08-21 08:01:12,2024-08-21 08:03:11,2024-08-21 08:03:38,661202,119.02826282628263,146.42268226822682,0.0,0,QC004,YARD001.21,813378,152176,146.42268226822682,27.394419441944194
CO_TFTU000255,SC010,2024-08-21 08:02:00,2024-08-21 07:59:56,2024-08-21 08:02:00,2024-08-21 08:02:42,686343,123.55409540954095,166.1000900090009,513.794419,0,QC005,WS003.01,922686,236343,166.1000900090009,42.545994599459945
CO_TFTU000256,SC014,2024-08-21 08:02:00,2024-08-21 07:59:56,2024-08-21 08:02:00,2024-08-21 08:02:33,686343,123.55409540954095,157.0991899189919,704.6081,0,QC005,WS002.01,872686,186343,157.0991899189919,33.54509450945095
CO_TFTU000262,SC012,2024-08-21 08:03:00,2024-08-21 08:02:54,2024-08-21 08:03:09,2024-08-21 08:03:20,82657,14.87974797479748,26.15913591359136,0.0,0,QC003,YARD001.24,145314,62657,26.15913591359136,11.27938793879388
CO_TFTU000263,SC008,2024-08-21 08:03:00,2024-08-21 08:02:41,2024-08-21 08:03:00,2024-08-21 08:05:30,102193,18.3965796579658,168.95337533753374,5.125112,0,QC005,WS017.01,938536,836343,168.95337533753374,150.55679567956795
CO_TFTU000270,SC014,2024-08-21 08:04:00,2024-08-21 08:03:08,2024-08-21 08:04:00,2024-08-21 08:06:30,286787,51.62682268226823,202.26354635463545,34.828082,0,QC006,WS015.01,1123574,836787,202.26354635463545,150.63672367236722
CO_TFTU000264,SC012,2024-08-21 08:04:00,2024-08-21 08:03:20,2024-08-21 08:04:00,2024-08-21 08:04:25,222193,39.9987398739874,64.54293429342934,0.0,0,QC005,WS001.01,358536,136343,64.54293429342934,24.544194419441943
CO_TFTU000265,SC010,2024-08-21 08:04:00,2024-08-21 08:03:17,2024-08-21 08:04:00,2024-08-21 08:06:21,236343,42.545994599459945,184.1018901890189,34.90801,0,QC005,WS016.01,1022686,786343,184.1018901890189,141.55589558955896
CO_TFTU000266,SC001,2024-08-21 08:04:00,2024-08-21 08:03:38,2024-08-21 08:04:24,2024-08-21 08:06:18,252193,45.3992799279928,159.95247524752475,0.0,0,QC005,WS013.01,888536,636343,159.95247524752475,114.55319531953195
CO_TFTU000269,SC002,2024-08-21 08:04:00,2024-08-21 08:03:34,2024-08-21 08:05:02,2024-08-21 08:07:15,486787,87.63042304230423,220.26534653465347,0.0,0,QC006,WS013.01,1223574,736787,220.26534653465347,132.63492349234923
CO_TFTU000267,SC016,2024-08-21 08:04:00,2024-08-21 08:03:34,2024-08-21 08:04:50,2024-08-21 08:05:06,422193,76.00234023402341,92.5987398739874,0.0,0,QC005,YARD001.37,514386,92193,92.5987398739874,16.596399639963998
CO_TFTU000268,SC018,2024-08-21 08:04:00,2024-08-21 08:01:38,2024-08-21 08:04:00,2024-08-21 08:06:03,786787,141.63582358235823,265.26984698469846,718.80036,0,QC006,WS012.01,1473574,686787,265.26984698469846,123.63402340234023
CO_TFTU000274,SC012,2024-08-21 08:05:00,2024-08-21 08:04:25,2024-08-21 08:05:07,2024-08-21 08:07:20,236787,42.62592259225923,175.26084608460846,0.0,0,QC006,WS013.01,973574,736787,175.26084608460846,132.63492349234923
CO_TFTU000273,SC020,2024-08-21 08:05:00,2024-08-21 08:02:47,2024-08-21 08:05:00,2024-08-21 08:05:27,736343,132.55499549954996,159.95247524752475,874.890009,0,QC005,YARD001.31,888536,152193,159.95247524752475,27.3974797479748
CO_TFTU000271,SC003,2024-08-21 08:05:00,2024-08-21 08:04:57,2024-08-21 08:07:50,2024-08-21 08:08:55,960685,172.94059405940595,237.87038703870388,0.0,0,QC001,WS002.01,1321370,360685,237.87038703870388,64.92979297929793
CO_TFTU000272,SC004,2024-08-21 08:05:00,2024-08-21 08:02:38,2024-08-21 08:05:00,2024-08-21 08:06:16,786343,141.55589558955896,217.55823582358235,820.878487,0,QC005,YARD001.02,1208536,422193,217.55823582358235,76.00234023402341
CO_TFTU000275,SC020,2024-08-21 08:06:00,2024-08-21 08:05:36,2024-08-21 08:06:00,2024-08-21 08:08:16,132657,23.88064806480648,160.81764176417641,8.721872,0,QC003,WS014.01,893342,760685,160.81764176417641,136.93699369936994
CO_TFTU000276,SC016,2024-08-21 08:06:00,2024-08-21 08:05:43,2024-08-21 08:06:00,2024-08-21 08:06:42,92193,16.596399639963998,59.14239423942394,36.720792,0,QC005,WS003.01,328536,236343,59.14239423942394,42.545994599459945
CO_TFTU000281,SC016,2024-08-21 08:07:00,2024-08-21 08:06:42,2024-08-21 08:07:43,2024-08-21 08:09:10,336787,60.62772277227723,148.25814581458147,0.0,0,QC006,WS008.01,823574,486787,148.25814581458147,87.63042304230423
CO_TFTU000277,SC004,2024-08-21 08:07:00,2024-08-21 08:06:16,2024-08-21 08:07:13,2024-08-21 08:07:30,322176,57.9974797479748,74.5908190819082,0.0,0,QC004,YARD001.27,414352,92176,74.5908190819082,16.593339333933393
CO_TFTU000279,SC018,2024-08-21 08:07:00,2024-08-21 08:06:03,2024-08-21 08:07:49,2024-08-21 08:09:34,586343,105.55229522952295,211.1045904590459,0.0,0,QC005,WS012.01,1172686,586343,211.1045904590459,105.55229522952295
CO_TFTU000278,SC001,2024-08-21 08:07:00,2024-08-21 08:06:18,2024-08-21 08:08:13,2024-08-21 08:09:13,636343,114.55319531953195,175.1009900990099,0.0,0,QC005,WS007.01,972686,336343,175.1009900990099,60.54779477947795
CO_TFTU000280,SC014,2024-08-21 08:07:00,2024-08-21 08:06:30,2024-08-21 08:08:43,2024-08-21 08:09:33,736343,132.55499549954996,183.35481548154814,0.0,0,QC005,YARD001.18,1018536,282193,183.35481548154814,50.7998199819982
CO_TFTU000285,SC004,2024-08-21 08:08:00,2024-08-21 08:07:30,2024-08-21 08:08:05,2024-08-21 08:09:50,192193,34.598199819982,140.15049504950494,0.0,0,QC005,WS012.01,778536,586343,140.15049504950494,105.55229522952295
CO_TFTU000283,SC002,2024-08-21 08:08:00,2024-08-21 08:07:15,2024-08-21 08:09:23,2024-08-21 08:09:36,710685,127.93609360936094,141.0156615661566,0.0,0,QC003,YARD001.25,783342,72657,141.0156615661566,13.07956795679568
CO_TFTU000282,SC012,2024-08-21 08:08:00,2024-08-21 08:07:20,2024-08-21 08:09:46,2024-08-21 08:11:00,810685,145.93789378937893,219.86858685868586,0.0,0,QC001,WS003.01,1221370,410685,219.86858685868586,73.93069306930693
CO_TFTU000284,SC010,2024-08-21 08:08:00,2024-08-21 08:06:21,2024-08-21 08:08:38,2024-08-21 08:09:00,761202,137.03006300630062,159.203600360036,0.0,0,QC004,YARD001.40,884376,123174,159.203600360036,22.173537353735373
CO_TFTU000286,SC019,2024-08-21 08:08:00,2024-08-21 08:05:43,2024-08-21 08:08:00,2024-08-21 08:09:46,760833,136.96363636363637,243.024302430243,2604.298109,0,RAIL001.93,WS003.01,1350000,589167,243.024302430243,106.06066606660666
